Leviticus,14,20, H3548 H853 H5927 H5930 H4196 H853 H4503 H3548 H3722 H5921 H2891
Leviticus,14,21, H518 H1931 H1800 H369 H3027 H5381 H3947 H259 H3532 H817 H8573 H3722 H5921 H6241 H5560 H259 H1101 H8081 H4503 H3849 H8081
Leviticus,14,22, H8147 H8449 H176 H8147 H1121 H3123 H834 H5381 H3027 H259 H1961 H2403 H259 H5930
Leviticus,14,23, H8066 H3117 H935 H853 H2893 H413 H3548 H413 H6607 H168 H4150 H6440 H3068
Leviticus,14,24, H3548 H853 H3947 H3532 H817 H853 H3849 H8081 H5130 H853 H3548 H8573 H6440 H3068
Leviticus,14,25, H7819 H853 H3532 H817 H3548 H3947 H1818 H817 H5414 H5921 H3233 H8571 H241 H2891 H5921 H931 H3233 H3027 H5921 H931 H3233 H7272
Leviticus,14,26, H3548 H3332 H4480 H8081 H5921 H3548 H8042 H3709
Leviticus,14,27, H3548 H5137 H3233 H676 H4480 H8081 H834 H5921 H8042 H3709 H7651 H6471 H6440 H3068
Leviticus,14,28, H3548 H5414 H4480 H8081 H834 H5921 H3709 H5921 H3233 H8571 H241 H2891 H5921 H931 H3233 H3027 H5921 H931 H3233 H7272 H5921 H4725 H1818 H817
Leviticus,14,29, H3498 H4480 H8081 H834 H5921 H3709 H3548 H5414 H5921 H7218 H2891 H3722 H5921 H6440 H3068
Leviticus,14,30, H6213 H853 H259 H4480 H8449 H176 H4480 H1121 H3123 H834 H5381 H3027
Leviticus,14,31, H853 H834 H5381 H3027 H853 H259 H2403 H853 H259 H5930 H5921 H4503 H3548 H3722 H6440 H3068 H5921 H2891
Leviticus,14,32, H2063 H8451 H834 H5061 H6883 H834 H3808 H5381 H3027 H2893
Leviticus,14,33, H3068 H1696 H413 H4872 H413 H175 H559
Leviticus,14,34, H3588 H935 H413 H776 H3667 H834 H589 H5414 H272 H5414 H5061 H6883 H1004 H776 H272
Leviticus,14,35, H834 H1004 H935 H5046 H3548 H559 H5061 H7200 H1004
Leviticus,14,36, H3548 H6680 H1004 H6437 H853 H2962 H3548 H935 H7200 H853 H5061 H3808 H3605 H834 H1004 H2930 H310 H3651 H3548 H935 H7200 H853 H1004
Leviticus,14,37, H7200 H853 H5061 H2009 H5061 H7023 H1004 H3422 H176 H125 H8258 H4758 H8217 H4480 H7023
Leviticus,14,38, H3548 H4480 H3318 H1004 H413 H6607 H1004 H5462 H853 H1004 H7651 H3117
Leviticus,14,39, H7637 H3117 H3548 H7725 H7200 H2009 H5061 H6581 H7023 H1004
Leviticus,14,40, H3548 H6680 H834 H5061 H68 H2502 H853 H7993 H853 H413 H2931 H4725 H2351 H5892 H413
Leviticus,14,41, H853 H1004 H1004 H7106 H5439 H6083 H834 H7096 H8210 H853 H413 H2931 H4725 H2351 H5892 H413
Leviticus,14,42, H312 H68 H3947 H935 H413 H8478 H68 H3947 H312 H6083 H2902 H853 H1004
Leviticus,14,43, H518 H5061 H6524 H7725 H1004 H310 H68 H2502 H853 H310 H1004 H310 H7096 H853 H2902
Leviticus,14,44, H3548 H935 H7200 H2009 H5061 H6581 H1004 H1931 H3992 H6883 H1004 H2931 H1931
Leviticus,14,45, H1004 H853 H5422 H853 H68 H853 H6086 H853 H3605 H1004 H6083 H3318 H2351 H5892 H413 H413 H2931 H4725
Leviticus,14,46, H935 H413 H1004 H3605 H3117 H5462 H853 H2930 H5704 H6153
Leviticus,14,47, H7901 H1004 H3526 H853 H899 H398 H1004 H3526 H853 H899
Leviticus,14,48, H518 H3548 H935 H935 H7200 H2009 H5061 H3808 H6581 H1004 H310 H1004 H2902 H853 H3548 H853 H1004 H2891 H3588 H5061 H7495
Leviticus,14,49, H3947 H8147 H6833 H730 H6086 H8144 H8438 H231 H2398 H853 H1004
Leviticus,14,50, H7819 H853 H259 H6833 H413 H2416 H4325 H2789 H5921 H3627
Leviticus,14,51, H3947 H853 H730 H853 H6086 H231 H853 H8144 H8438 H853 H2416 H6833 H2881 H853 H1818 H7819 H6833 H2416 H4325 H5137 H413 H1004 H7651 H6471
Leviticus,14,52, H2398 H853 H1004 H6833 H1818 H2416 H4325 H2416 H6833 H730 H6086 H231 H8144 H8438
Leviticus,14,53, H7971 H853 H2416 H6833 H413 H6440 H7704 H2351 H5892 H413 H3722 H5921 H1004 H2891
Leviticus,14,54, H2063 H8451 H3605 H6883 H5061 H5424
Leviticus,14,55, H6883 H899 H1004
Leviticus,14,56, H7613 H5597 H934
Leviticus,14,57, H3384 H3117 H3117 H2889 H2931 H2063 H8451 H6883
Leviticus,15,1, H3068 H1696 H413 H4872 H413 H175 H559
Leviticus,15,2, H1696 H413 H1121 H3478 H559 H413 H3588 H376 H376 H1961 H1320 H2100 H2101 H1931 H2931
Leviticus,15,3, H2063 H2932 H1961 H2101 H1320 H853 H7325 H2101 H176 H2856 H1320 H2101 H1931 H2932
Leviticus,15,4, H3605 H4904 H5921 H834 H2100 H7901 H2930 H3605 H3627 H5921 H834 H3427 H2930
Leviticus,15,5, H376 H834 H5060 H4904 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,6, H3427 H5921 H3627 H5921 H834 H2100 H3427 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,7, H5060 H1320 H2100 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,8, H3588 H2100 H7556 H2889 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,9, H3605 H4817 H5921 H834 H2100 H7392 H2930
Leviticus,15,10, H3605 H5060 H3605 H834 H1961 H8478 H2930 H5704 H6153 H5375 H853 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,11, H2100 H5060 H3605 H834 H3808 H7857 H3027 H4325 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,12, H2789 H3627 H834 H2100 H5060 H7665 H3605 H6086 H3627 H7857 H4325
Leviticus,15,13, H3588 H2100 H2891 H2101 H5608 H7651 H3117 H2893 H3526 H899 H7364 H1320 H2416 H4325 H2891
Leviticus,15,14, H8066 H3117 H3947 H8147 H8449 H176 H8147 H1121 H3123 H935 H6440 H3068 H413 H6607 H168 H4150 H5414 H413 H3548
Leviticus,15,15, H3548 H6213 H853 H259 H2403 H259 H5930 H3548 H3722 H5921 H6440 H3068 H2101
Leviticus,15,16, H3588 H3318 H4480 H376 H7902 H2233 H7364 H3605 H1320 H4325 H853 H2930 H5704 H6153
Leviticus,15,17, H3605 H899 H3605 H5785 H5921 H834 H1961 H7902 H2233 H3526 H4325 H2930 H5704 H6153
Leviticus,15,18, H376 H854 H7901 H802 H834 H7902 H2233 H7364 H4325 H2930 H5704 H6153
Leviticus,15,19, H3588 H802 H1961 H2101 H2100 H1961 H1818 H1320 H1961 H5079 H7651 H3117 H3605 H5060 H2930 H5704 H6153
Leviticus,15,20, H3605 H5921 H834 H7901 H3605 H834 H3427 H5079 H2930 H5921 H2930
Leviticus,15,21, H3605 H5060 H4904 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,22, H3605 H5060 H3605 H3627 H5921 H834 H3427 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,23, H518 H1931 H5921 H4904 H176 H3627 H5921 H834 H1931 H3427 H5921 H5060 H2930 H5704 H6153
Leviticus,15,24, H518 H376 H854 H7901 H7901 H5079 H1961 H5921 H2930 H7651 H3117 H3605 H4904 H5921 H834 H7901 H2930
Leviticus,15,25, H3588 H802 H2100 H2101 H1818 H7227 H3117 H6256 H3808 H5079 H176 H3588 H2100 H5921 H5079 H1931 H1961 H2931 H3605 H3117 H2932 H2101 H3117 H5079
Leviticus,15,26, H3605 H4904 H5921 H834 H7901 H3605 H3627 H5921 H834 H3427 H3117 H2101 H1961 H5079 H1961 H2931 H3605 H4904 H2932 H5079
Leviticus,15,27, H3605 H5060 H2930 H3526 H899 H7364 H4325 H2930 H5704 H6153
Leviticus,15,28, H518 H2891 H2101 H5608 H7651 H3117 H310 H2891
Leviticus,15,29, H8066 H3117 H3947 H8147 H8449 H176 H8147 H1121 H3123 H935 H853 H413 H3548 H413 H6607 H168 H4150
Leviticus,15,30, H3548 H853 H6213 H259 H2403 H853 H259 H5930 H3548 H3722 H5921 H6440 H3068 H2932 H2101
Leviticus,15,31, H5144 H853 H1121 H3478 H2932 H3808 H4191 H2932 H2930 H853 H4908 H834 H8432
Leviticus,15,32, H2063 H8451 H2100 H834 H3318 H4480 H7902 H2233 H2930
Leviticus,15,33, H1739 H5079 H2145 H5347 H2100 H853 H2101 H376 H834 H7901 H5973 H2931
Leviticus,16,1, H3068 H1696 H413 H4872 H310 H4194 H8147 H175 H1121 H7126 H6440 H3068 H4191
Leviticus,16,2, H3068 H559 H413 H4872 H1696 H413 H251 H175 H408 H935 H3605 H6256 H413 H6944 H1004 H6532 H413 H6440 H3727 H834 H5921 H727 H3808 H4191 H3588 H7200 H6051 H5921 H3727
Leviticus,16,3, H2063 H175 H935 H413 H6944 H6499 H1121 H1241 H2403 H352 H5930
Leviticus,16,4, H3847 H6944 H906 H3801 H906 H4370 H1961 H5921 H1320 H2296 H906 H73 H906 H6801 H4701 H1992 H6944 H899 H7364 H1320 H4325 H853 H3847
Leviticus,16,5, H854 H3947 H5712 H1121 H3478 H8147 H8163 H5795 H2403 H259 H352 H5930
Leviticus,16,6, H175 H853 H7126 H6499 H2403 H834 H3722 H1157 H1157 H1004
Leviticus,16,7, H3947 H853 H8147 H8163 H5975 H853 H6440 H3068 H6607 H168 H4150
Leviticus,16,8, H175 H5414 H1486 H5921 H8147 H8163 H259 H1486 H3068 H1486 H259 H5799
Leviticus,16,9, H175 H853 H7126 H8163 H834 H5927 H5921 H1486 H3068 H6213 H2403
Leviticus,16,10, H8163 H834 H5927 H5921 H1486 H5799 H5975 H2416 H6440 H3068 H3722 H5921 H7971 H853 H4057 H5799
Leviticus,16,11, H175 H853 H7126 H6499 H2403 H834 H3722 H1157 H1157 H1004 H7819 H853 H6499 H2403 H834
Leviticus,16,12, H3947 H4289 H4393 H784 H1513 H5921 H4196 H6440 H3068 H4393 H2651 H1851 H5561 H7004 H935 H1004 H6532
Leviticus,16,13, H5414 H853 H7004 H5921 H784 H6440 H3068 H6051 H7004 H853 H3680 H3727 H834 H5921 H5715 H3808 H4191
Leviticus,16,14, H3947 H6499 H1818 H5137 H676 H5921 H6924 H6440 H3727 H5137 H4480 H1818 H676 H7651 H6471 H6440 H3727
Leviticus,16,15, H7819 H853 H8163 H2403 H834 H5971 H935 H853 H1818 H413 H1004 H6532 H854 H1818 H6213 H834 H6213 H6499 H1818 H5137 H853 H5921 H3727 H6440 H3727
Leviticus,16,16, H3722 H5921 H6944 H2932 H6588 H1121 H3478 H3605 H2403 H6213 H3651 H168 H4150 H7931 H854 H8432 H2932
Leviticus,16,17, H3605 H3808 H120 H1961 H168 H4150 H935 H3722 H6944 H5704 H3318 H3722 H1157 H1157 H1004 H1157 H3605 H6951 H3478
Leviticus,16,18, H3318 H413 H4196 H834 H6440 H3068 H3722 H5921 H3947 H6499 H1818 H8163 H1818 H5414 H5921 H5439 H7161 H4196
Leviticus,16,19, H5137 H4480 H1818 H5921 H676 H7651 H6471 H2891 H6942 H2932 H1121 H3478
Leviticus,16,20, H3615 H3722 H853 H6944 H853 H168 H4150 H853 H4196 H7126 H853 H2416 H8163
Leviticus,16,21, H175 H853 H5564 H8147 H3027 H5921 H7218 H2416 H8163 H3034 H5921 H853 H3605 H5771 H6588 H1121 H3478 H853 H3605 H3605 H2403 H5414 H853 H5921 H8163 H7218 H7971 H4057 H3027 H376 H6261
Leviticus,16,22, H8163 H5375 H5921 H853 H3605 H5771 H413 H1509 H776 H7971 H853 H8163 H4057
Leviticus,16,23, H175 H935 H413 H168 H4150 H6584 H853 H906 H834 H899 H3847 H935 H413 H6944 H5117 H8033
Leviticus,16,24, H7364 H853 H1320 H4325 H6918 H4725 H3847 H853 H899 H3318 H6213 H853 H5930 H853 H5971 H5930 H3722 H1157 H1157 H5971
Leviticus,16,25, H853 H6999 H2459 H2403 H4196
Leviticus,16,26, H7971 H853 H8163 H5799 H3526 H899 H7364 H853 H1320 H4325 H310 H3651 H935 H413 H4264
Leviticus,16,27, H853 H6499 H2403 H853 H8163 H2403 H834 H1818 H935 H853 H6944 H3722 H3318 H413 H2351 H4264 H5785 H853 H1320 H853 H6569 H8313 H784 H853
Leviticus,16,28, H8313 H853 H3526 H899 H7364 H853 H1320 H4325 H310 H3651 H935 H413 H4264
Leviticus,16,29, H1961 H5769 H2708 H6218 H2320 H7637 H2320 H6031 H853 H5315 H6213 H3605 H3808 H4399 H249 H1616 H1481 H8432
Leviticus,16,30, H3588 H2088 H3117 H3722 H5921 H2891 H853 H2891 H3605 H2403 H6440 H3068
Leviticus,16,31, H1931 H7676 H7677 H6031 H853 H5315 H5769 H2708
Leviticus,16,32, H3548 H834 H4886 H853 H834 H4390 H853 H3027 H3547 H8478 H1 H3722 H3847 H853 H6944 H906 H899 H899
Leviticus,16,33, H3722 H853 H4720 H6944 H853 H3722 H168 H4150 H853 H4196 H5921 H3548 H5921 H3605 H5971 H6951 H3722
Leviticus,16,34, H2063 H1961 H5769 H2708 H3722 H259 H8141 H5921 H1121 H3478 H3605 H2403 H6213 H834 H3068 H853 H6680 H4872
Leviticus,17,1, H3068 H1696 H413 H4872 H559
Leviticus,17,2, H1696 H413 H175 H413 H1121 H413 H3605 H1121 H3478 H559 H413 H2088 H1697 H834 H3068 H559 H6680
Leviticus,17,3, H376 H376 H1004 H3478 H834 H7819 H7794 H3775 H176 H5795 H4264 H176 H834 H176 H7819 H2351 H4264
Leviticus,17,4, H3808 H935 H413 H6607 H168 H4150 H7126 H7133 H3068 H6440 H3068 H4908 H1931 H376 H2803 H1818 H8210 H1818 H3772 H376 H1931 H7130 H5971
Leviticus,17,5, H4616 H834 H1121 H3478 H853 H935 H3068 H2077 H834 H1992 H2076 H5921 H6440 H7704 H935 H413 H3548 H413 H6607 H168 H4150 H2076 H853 H2077 H8002 H3068
Leviticus,17,6, H3548 H853 H2236 H1818 H5921 H4196 H3068 H6607 H168 H4150 H6999 H2459 H5207 H7381 H3068
Leviticus,17,7, H3808 H5750 H853 H2076 H2077 H8163 H834 H1992 H2181 H310 H2063 H1961 H5769 H2708 H1755
Leviticus,17,8, H559 H413 H376 H376 H4480 H1004 H3478 H1616 H834 H1481 H8432 H834 H5927 H5930 H176 H2077
Leviticus,17,9, H3808 H935 H413 H6607 H168 H4150 H6213 H853 H3068 H1931 H376 H3772 H5971
Leviticus,17,10, H376 H376 H4480 H1004 H3478 H1616 H1481 H8432 H834 H398 H3605 H1818 H5414 H6440 H5315 H398 H853 H1818 H3772 H853 H7130 H5971
Leviticus,17,11, H3588 H5315 H1320 H1818 H589 H5414 H1931 H3722 H5921 H5315 H5921 H4196 H3588 H1931 H1818 H3722 H5315
Leviticus,17,12, H5921 H3651 H559 H1121 H3478 H3605 H5315 H3808 H398 H1818 H3808 H1616 H1481 H8432 H398 H1818
Leviticus,17,13, H376 H376 H1121 H3478 H4480 H1616 H1481 H8432 H834 H6679 H2416 H6718 H176 H5775 H834 H398 H8210 H853 H1818 H3680 H6083
Leviticus,17,14, H3588 H5315 H3605 H1320 H1818 H5315 H1931 H559 H1121 H3478 H3808 H398 H1818 H3605 H1320 H3588 H5315 H3605 H1320 H1818 H1931 H3605 H398 H3772
Leviticus,17,15, H3605 H5315 H249 H1616 H834 H398 H5038 H2966 H3526 H899 H7364 H4325 H2930 H5704 H6153 H2891
Leviticus,17,16, H518 H3808 H3526 H7364 H1320 H3808 H5375 H5771
Leviticus,18,1, H3068 H1696 H413 H4872 H559
Leviticus,18,2, H1696 H413 H1121 H3478 H559 H413 H589 H3068 H430
Leviticus,18,3, H3808 H6213 H4639 H776 H4714 H834 H3427 H4639 H776 H3667 H834 H589 H935 H853 H8033 H6213 H3808 H1980 H2708 H3808
Leviticus,18,4, H853 H6213 H853 H4941 H8104 H2708 H1980 H589 H3068 H430
Leviticus,18,5, H8104 H853 H2708 H853 H4941 H834 H120 H6213 H853 H2421 H589 H3068
Leviticus,18,6, H376 H376 H413 H7126 H3605 H3808 H7607 H1320 H1540 H6172 H589 H3068
Leviticus,18,7, H3808 H6172 H1 H6172 H1540 H517 H1931 H517 H3808 H1540 H6172
Leviticus,18,8, H3808 H6172 H1540 H1 H802 H1931 H6172 H1
Leviticus,18,9, H3808 H1540 H6172 H6172 H269 H1 H1323 H176 H1323 H517 H4138 H1004 H176 H4138 H2351
Leviticus,18,10, H3808 H1540 H6172 H6172 H1121 H1323 H176 H1323 H1323 H3588 H2007 H6172
Leviticus,18,11, H3808 H6172 H1540 H6172 H1323 H1 H802 H4138 H1 H1931 H269
Leviticus,18,12, H3808 H6172 H1540 H1 H269 H1931 H1 H7607
Leviticus,18,13, H3808 H6172 H1540 H517 H269 H3588 H1931 H517 H7607
Leviticus,18,14, H3808 H1 H251 H7126 H413 H3808 H802 H1540 H6172 H1931 H1733
Leviticus,18,15, H3808 H6172 H1540 H3618 H1931 H1121 H802 H3808 H1540 H6172
Leviticus,18,16, H3808 H6172 H1540 H251 H802 H1931 H6172 H251
Leviticus,18,17, H3808 H6172 H1540 H853 H802 H1323 H3808 H3947 H1121 H853 H1323 H1323 H1323 H1540 H6172 H2007 H7608 H1931 H2154
Leviticus,18,18, H3808 H3947 H802 H413 H269 H6887 H1540 H6172 H5921 H2416
Leviticus,18,19, H413 H3808 H7126 H802 H1540 H6172 H5079 H2932
Leviticus,18,20, H3808 H5414 H7903 H2233 H413 H5997 H802 H2930
Leviticus,18,21, H3808 H5414 H2233 H5674 H4432 H3808 H2490 H853 H8034 H430 H589 H3068
Leviticus,18,22, H3808 H7901 H853 H2145 H4904 H802 H1931 H8441
Leviticus,18,23, H3808 H5414 H7903 H3605 H929 H2930 H802 H3808 H5975 H6440 H929 H7250 H1931 H8397
Leviticus,18,24, H408 H2930 H3605 H428 H3588 H3605 H428 H1471 H834 H589 H7971 H6440 H2930
Leviticus,18,25, H776 H2930 H6485 H5771 H776 H5921 H6958 H853 H3427
Leviticus,18,26, H859 H853 H8104 H2708 H853 H4941 H3808 H6213 H3605 H428 H8441 H249 H1616 H1481 H8432
Leviticus,18,27, H3588 H853 H582 H776 H834 H6440 H6213 H3605 H411 H8441 H776 H2930
Leviticus,18,28, H2930 H853 H776 H3808 H6958 H853 H834 H6958 H853 H1471 H834 H6440
Leviticus,18,29, H3588 H3605 H834 H6213 H3605 H428 H8441 H3772 H5315 H6213 H7130 H5971
Leviticus,18,30, H8104 H853 H4931 H1115 H6213 H8441 H2708 H834 H6213 H6440 H3808 H2930 H589 H3068 H430
Leviticus,19,1, H3068 H1696 H413 H4872 H559
Leviticus,19,2, H1696 H413 H3605 H5712 H1121 H3478 H559 H413 H1961 H6918 H3588 H589 H3068 H430 H6918
Leviticus,19,3, H376 H3372 H853 H517 H1 H8104 H7676 H589 H3068 H430
Leviticus,19,4, H408 H6437 H413 H457 H6213 H4541 H3808 H430 H589 H3068 H430
Leviticus,19,5, H3588 H2076 H2077 H8002 H3068 H2076 H7522
Leviticus,19,6, H398 H3117 H2077 H4283 H3498 H5704 H7992 H3117 H784 H8313
Leviticus,19,7, H518 H398 H398 H7992 H3117 H1931 H6292 H3808 H7521
Leviticus,19,8, H398 H5375 H5771 H3588 H853 H2490 H6944 H3068 H1931 H5315 H3772 H5971
Leviticus,19,9, H7114 H853 H7105 H776 H3808 H3615 H6285 H7704 H7114 H3950 H3951 H7105 H3808
Leviticus,19,10, H3808 H3754 H5953 H3950 H3754 H3808 H6528 H5800 H853 H6041 H1616 H589 H3068 H430
Leviticus,19,11, H3808 H1589 H3808 H3584 H3808 H8266 H376 H5997
Leviticus,19,12, H3808 H7650 H8267 H8034 H2490 H853 H8034 H430 H589 H3068
Leviticus,19,13, H3808 H6231 H853 H7453 H3808 H1497 H854 H3808 H3885 H5704 H1242 H6468 H7916
Leviticus,19,14, H3808 H7043 H2795 H5414 H4383 H6440 H5787 H3808 H3372 H430 H589 H3068
Leviticus,19,15, H3808 H6213 H5766 H4941 H3808 H5375 H6440 H1800 H3808 H1921 H6440 H1419 H8199 H5997 H6664
Leviticus,19,16, H3808 H1980 H7400 H5971 H3808 H5975 H5921 H1818 H7453 H589 H3068
Leviticus,19,17, H3808 H8130 H853 H251 H3824 H3198 H3198 H853 H5997 H3808 H5375 H2399 H5921
Leviticus,19,18, H3808 H5358 H3808 H5201 H853 H1121 H5971 H157 H7453 H3644 H589 H3068
Leviticus,19,19, H853 H8104 H2708 H3808 H7250 H3610 H929 H2232 H7704 H3808 H3610 H5927 H5921 H3808 H899 H3610 H8162
Leviticus,19,20, H3588 H376 H7901 H853 H7902 H2233 H802 H1931 H8198 H2778 H376 H3808 H6299 H6299 H176 H5414 H2668 H1961 H1244 H3808 H4191 H3588 H3808 H3808 H2666
Leviticus,19,21, H935 H853 H352 H413 H6607 H168 H4150 H817 H817 H3068
Leviticus,19,22, H3548 H3722 H5921 H6440 H3068 H352 H817 H5921 H2403 H834 H2398 H5545 H2403 H834 H2398
Leviticus,19,23, H3588 H935 H413 H776 H5193 H3605 H6086 H3978 H6188 H853 H6529 H6190 H7969 H8141 H1961 H6189 H3808 H398
Leviticus,19,24, H7243 H8141 H3605 H6529 H1961 H6944 H1974 H3068
Leviticus,19,25, H2549 H8141 H398 H853 H6529 H8393 H3254 H589 H3068 H430
Leviticus,19,26, H3808 H398 H5921 H1818 H3808 H5172 H3808 H6049
Leviticus,19,27, H3808 H5362 H6285 H7218 H3808 H7843 H853 H6285 H2206
Leviticus,19,28, H3808 H8296 H5414 H1320 H5315 H5414 H7085 H3808 H3793 H589 H3068
Leviticus,19,29, H408 H2490 H853 H1323 H2181 H3808 H776 H2181 H4390 H776 H2154
Leviticus,19,30, H853 H8104 H7676 H3372 H4720 H589 H3068
Leviticus,19,31, H408 H6437 H413 H178 H413 H3049 H1245 H408 H2930 H589 H3068 H430
Leviticus,19,32, H6965 H6440 H7872 H1921 H6440 H2205 H3372 H430 H589 H3068
Leviticus,19,33, H3588 H1616 H1481 H854 H776 H3808 H3238 H853
Leviticus,19,34, H1961 H1616 H1481 H854 H249 H157 H3644 H3588 H1961 H1616 H776 H4714 H589 H3068 H430
Leviticus,19,35, H3808 H6213 H5766 H4941 H4060 H4948 H4884
Leviticus,19,36, H1961 H6664 H3976 H6664 H68 H6664 H374 H6664 H1969 H589 H3068 H430 H834 H3318 H853 H776 H4714
Leviticus,19,37, H8104 H853 H3605 H2708 H853 H3605 H4941 H6213 H853 H589 H3068
Leviticus,20,1, H3068 H1696 H413 H4872 H559
Leviticus,20,2, H559 H413 H1121 H3478 H376 H376 H1121 H3478 H4480 H1616 H1481 H3478 H834 H5414 H2233 H4432 H4191 H4191 H5971 H776 H7275 H68
Leviticus,20,3, H589 H5414 H853 H6440 H1931 H376 H3772 H853 H7130 H5971 H3588 H5414 H2233 H4432 H4616 H2930 H853 H4720 H2490 H853 H6944 H8034
Leviticus,20,4, H518 H5971 H776 H853 H5956 H5956 H5869 H1115 H4191 H853 H4480 H376 H1931 H5414 H2233 H4432
Leviticus,20,5, H589 H853 H7760 H6440 H1931 H376 H4940 H3772 H853 H853 H7130 H5971 H3605 H310 H2181 H2181 H310 H4432
Leviticus,20,6, H5315 H834 H6437 H413 H178 H413 H3049 H2181 H310 H5414 H853 H6440 H5315 H1931 H3772 H853 H7130 H5971
Leviticus,20,7, H6942 H1961 H6918 H3588 H589 H3068 H430
Leviticus,20,8, H8104 H853 H2708 H6213 H853 H589 H3068 H6942
Leviticus,20,9, H3588 H376 H376 H834 H7043 H853 H1 H853 H517 H4191 H4191 H7043 H1 H517 H1818
Leviticus,20,10, H376 H5003 H853 H376 H802 H834 H834 H5003 H853 H802 H7453 H5003 H5003 H4191 H4191
Leviticus,20,11, H376 H834 H7901 H853 H1 H802 H1540 H1 H6172 H8147 H4191 H4191 H1818
Leviticus,20,12, H376 H834 H7901 H853 H3618 H8147 H4191 H4191 H6213 H8397 H1818
Leviticus,20,13, H376 H834 H7901 H853 H2145 H4904 H802 H8147 H6213 H8441 H4191 H4191 H1818
Leviticus,20,14, H376 H834 H3947 H853 H802 H853 H517 H1931 H2154 H853 H853 H8313 H784 H1961 H3808 H2154 H8432
Leviticus,20,15, H376 H834 H5414 H7903 H929 H4191 H4191 H853 H2026 H929
Leviticus,20,16, H802 H834 H7126 H413 H3605 H929 H7250 H854 H2026 H853 H802 H853 H929 H4191 H4191 H1818
Leviticus,20,17, H376 H834 H3947 H853 H269 H1323 H1 H176 H517 H1323 H7200 H853 H6172 H1931 H7200 H853 H6172 H1931 H2617 H3772 H5869 H1121 H5971 H1540 H6172 H269 H5375 H5771
Leviticus,20,18, H376 H834 H7901 H853 H1739 H802 H1540 H853 H6172 H853 H6168 H4726 H1931 H1540 H853 H4726 H1818 H8147 H3772 H7130 H5971
Leviticus,20,19, H3808 H6172 H1540 H269 H517 H1 H269 H3588 H853 H6168 H7607 H5375 H5771
Leviticus,20,20, H376 H834 H7901 H853 H1733 H1540 H6172 H1730 H5375 H2399 H4191 H6185
Leviticus,20,21, H376 H834 H3947 H853 H251 H802 H1931 H5079 H1540 H6172 H251 H1961 H6185
Leviticus,20,22, H8104 H853 H3605 H2708 H853 H3605 H4941 H6213 H853 H776 H834 H589 H935 H853 H8033 H3427 H3808 H6958 H853
Leviticus,20,23, H3808 H1980 H2708 H1471 H834 H589 H7971 H6440 H3588 H853 H6213 H3605 H428 H6973
Leviticus,20,24, H559 H859 H3423 H853 H127 H589 H5414 H3423 H853 H776 H2100 H2461 H1706 H589 H3068 H430 H834 H914 H853 H4480 H5971
Leviticus,20,25, H914 H996 H2889 H2931 H929 H996 H2931 H5775 H2889 H3808 H8262 H853 H5315 H929 H5775 H3605 H834 H7430 H127 H834 H914 H2930
Leviticus,20,26, H1961 H6918 H3588 H589 H3068 H6918 H914 H853 H4480 H5971 H1961
Leviticus,20,27, H376 H176 H802 H3588 H1961 H178 H176 H3049 H4191 H4191 H68 H7275 H853 H1818
Leviticus,21,1, H3068 H559 H413 H4872 H559 H413 H175 H1121 H3548 H559 H413 H3808 H2930 H5315 H5971
Leviticus,21,2, H3588 H518 H7138 H413 H7607 H517 H1 H1121 H1323 H251
Leviticus,21,3, H1330 H269 H7138 H413 H834 H1961 H3808 H376 H2930
Leviticus,21,4, H3808 H2930 H1167 H5971 H2490
Leviticus,21,5, H3808 H7139 H7144 H7218 H6285 H2206 H3808 H1548 H8295 H8296 H1320 H3808
Leviticus,21,6, H1961 H6918 H430 H3808 H2490 H8034 H430 H3588 H853 H1992 H7126 H3068 H801 H3899 H430 H1961 H6944
Leviticus,21,7, H3808 H3947 H802 H802 H2491 H2181 H3808 H3947 H1644 H376 H3588 H1931 H6918 H430
Leviticus,21,8, H6942 H3588 H853 H1931 H7126 H3899 H430 H1961 H6918 H3588 H589 H3068 H6918 H6942
Leviticus,21,9, H3588 H3548 H1323 H376 H2490 H2181 H853 H1931 H2490 H1 H8313 H784
Leviticus,21,10, H3548 H1419 H251 H834 H4888 H8081 H3332 H5921 H7218 H4390 H853 H3027 H3847 H853 H899 H853 H3808 H7218 H6544 H6533 H899 H3808
Leviticus,21,11, H5921 H3808 H935 H3605 H4191 H5315 H3808 H2930 H1 H517
Leviticus,21,12, H4480 H3808 H3318 H3808 H4720 H2490 H853 H4720 H430 H3588 H5145 H4888 H8081 H430 H5921 H589 H3068
Leviticus,21,13, H802 H1931 H3947 H1331
Leviticus,21,14, H3808 H3947 H3588 H518 H490 H1644 H2491 H2181 H853 H428 H3947 H802 H1330 H5971
Leviticus,21,15, H3808 H2490 H2233 H5971 H3588 H589 H3068 H6942
Leviticus,21,16, H3068 H1696 H413 H4872 H559
